"nome_estacao";"data_dia";"data_semana";"data_mes";"data_ano";"lon";"lat";"chuva";"vento";"press";"temp";"umidade";"rajada";"amp"
"SAO_BORJA";2022-01-19;"2022-3";"2022-1";2022;-56,02;-28,65;0;3,59583333333333;1002,1375;32,9875;45,25;13,6;15,4
"SAO_GABRIEL";2022-01-19;"2022-3";"2022-1";2022;-54,31;-30,34;0;2,2625;1000,4375;29,45;65,7916666666667;8,6;14,3
"SAO_JOSE_DOS_AUSENTES";2022-01-19;"2022-3";"2022-1";2022;-50,06;-28,74;0;2,192;881,741666666667;21,4708333333333;78,8333333333333;0;11,3
"SAO_LUIZ_GONZAGA";2022-01-19;"2022-3";"2022-1";2022;-54,96;-28,42;0;3,24782608695652;984,439130434783;32,2521739130435;48,4285714285714;14,1;16,4
"SAO_VICENTE_DO_SUL";2022-01-19;"2022-3";"2022-1";2022;-54,69;-29,7;0;2,49583333333333;997,466666666667;29,8208333333333;59,0416666666667;7,6;12,6
"SERAFINA_CORREA";2022-01-19;"2022-3";"2022-1";2022;-51,87;-28,7;0,2;1,05;959,091666666667;25,9833333333333;66,9583333333333;6,7;19,7
"SOLEDADE";2022-01-19;"2022-3";"2022-1";2022;-52,54;-28,86;0;2,975;940,7125;26,9458333333333;59,8333333333333;13,3;16,4
"TEUTONIA";2022-01-19;"2022-3";"2022-1";2022;-51,82;-29,45;0;1,85416666666667;1005,15416666667;29,3;66,5416666666667;8;16,5
"TRAMANDAI";2022-01-19;"2022-3";"2022-1";2022;-50,14;-30,01;0;1,559;1014,57727272727;23,0727272727273;70,208;0;5,3
"TUPANCIRETA";2022-01-19;"2022-3";"2022-1";2022;-53,83;-29,09;0;2,1375;962,370833333333;28,9125;59,3333333333333;8,1;17,1
"URUGUAIANA";2022-01-19;"2022-3";"2022-1";2022;-57,08;-29,75;0,6;2,97083333333333;1003,7125;27,8791666666667;74,875;7,8;9,3
"VACARIA";2022-01-19;"2022-3";"2022-1";2022;-50,88;-28,51;0;2,75416666666667;908,6125;23,1083333333333;75,5833333333333;9,1;13,1
"ALEGRETE";2022-01-20;"2022-3";"2022-1";2022;-55,53;-29,71;7,6;1,5625;996,820833333333;30,3541666666667;61,2083333333333;19,5;18
"BAGE";2022-01-20;"2022-3";"2022-1";2022;-54,01;-31,35;15;2,775;987,3125;28,5416666666667;71,7083333333333;16,3;13,8
"BENTO_GONCALVES";2022-01-20;"2022-3";"2022-1";2022;-51,53;-29,16;0;2,95416666666667;944,1;27,7041666666667;62,25;9;12,9
"CACAPAVA_DO_SUL";2022-01-20;"2022-3";"2022-1";2022;-53,47;-30,55;0;2,216;965,829166666667;29;64,0833333333333;0;12,6
"CAMAQUA";2022-01-20;"2022-3";"2022-1";2022;-51,83;-30,81;0;0,958333333333333;1002,9125;28,2833333333333;83,5555555555556;6;11,3
"CAMBARA_DO_SUL";2022-01-20;"2022-3";"2022-1";2022;-50,15;-29,05;0;2,3875;903,566666666667;22,8875;79,0833333333333;8;15
"CAMPO_BOM";2022-01-20;"2022-3";"2022-1";2022;-51,06;-29,67;0;1,03333333333333;1010,34166666667;29,7916666666667;67,302;6;15
"CANELA";2022-01-20;"2022-3";"2022-1";2022;-50,83;-29,37;0;2,63;922,14;28,23;62,9;7,4;9,9
"CANGUCU";2022-01-20;"2022-3";"2022-1";2022;-52,7;-31,4;16,6;3,35833333333333;962,766666666667;26,8125;71,7083333333333;13,7;14,6
"CAPAO_DO_LEAO_(PELOTAS)";2022-01-20;"2022-3";"2022-1";2022;-52,29;-31,45;5,6;2,15416666666667;1012,31666666667;27,7333333333333;84,9166666666667;7,9;9,2
"CRUZ_ALTA";2022-01-20;"2022-3";"2022-1";2022;-53,67;-28,6;0;2,85833333333333;964,3375;29,4416666666667;56,75;15,8;16,4
"DOM_PEDRITO";2022-01-20;"2022-3";"2022-1";2022;-54,62;-31;0;3,025;994,925;29,55;65,4166666666667;18,1;14
"ENCRUZILHADA_DO_SUL";2022-01-20;"2022-3";"2022-1";2022;-52,52;-30,54;0;2,27083333333333;966,629166666667;27,5833333333333;71,25;11,6;5,4
"ERECHIM";2022-01-20;"2022-3";"2022-1";2022;-52,31;-27,66;0;1,07916666666667;928,866666666667;26,175;64,1666666666667;8;13,5
"FREDERICO_WESTPHALEN";2022-01-20;"2022-3";"2022-1";2022;-53,43;-27,4;0,4;0,570833333333333;957,766666666667;28,675;56,75;7;13,1
"JAGUARAO";2022-01-20;"2022-3";"2022-1";2022;-53,38;-32,53;0,2;0,0541666666666667;1010,37916666667;26,2166666666667;91;6,3;8
"LAGOA_VERMELHA";2022-01-20;"2022-3";"2022-1";2022;-51,51;-28,22;0;3,04583333333333;921,754166666667;25,575;66;12,1;12,6
"PALMEIRA_DAS_MISSOES";2022-01-20;"2022-3";"2022-1";2022;-53,32;-27,92;1,8;2,5875;944,3625;28,2416666666667;56,5;10,1;13
"PASSO_FUNDO";2022-01-20;"2022-3";"2022-1";2022;-52,4;-28,23;0,2;3,3;937,558333333333;27,0333333333333;61,625;11,2;14,5
"PORTO_ALEGRE_BELEM_NOVO";2022-01-20;"2022-3";"2022-1";2022;-51,18;-30,19;0;1,304;1005,595;29,327;70,746;0;0
"PORTO_ALEGRE_JARDIM_BOTANICO";2022-01-20;"2022-3";"2022-1";2022;-51,17;-30,05;0;1,28333333333333;1007,30416666667;29,5;70,2083333333333;8,5;12,5
"QUARAI";2022-01-20;"2022-3";"2022-1";2022;-56,44;-30,37;0;0,7;997,6125;30,1958333333333;64,5;13,3;17,5
"RIO_GRANDE";2022-01-20;"2022-3";"2022-1";2022;-52,17;-32,08;0,2;2,6;1013,38333333333;26,5166666666667;83,625;10,8;6,6
"RIO_PARDO";2022-01-20;"2022-3";"2022-1";2022;-52,38;-29,87;0;2,44166666666667;1000,2125;30,0416666666667;64,7916666666667;9,7;12,6
"SANTA_MARIA";2022-01-20;"2022-3";"2022-1";2022;-53,72;-29,72;0;1,2625;1000,17083333333;30,5125;65,75;6;15,1
"SANTANA_DO_LIVRAMENTO";2022-01-20;"2022-3";"2022-1";2022;-55,4;-30,75;44,6;1,50833333333333;990,295833333333;28,1333333333333;70,75;14;16,8
"SANTIAGO";2022-01-20;"2022-3";"2022-1";2022;-54,89;-29,19;0;2,05652173913043;967,917391304348;31,4260869565217;47,9565217391304;8;15,9
"SANTO_AUGUSTO";2022-01-20;"2022-3";"2022-1";2022;-53,79;-27,85;0;0,3125;957,633333333333;29,0583333333333;60,7083333333333;12,5;14,3
"SAO_BORJA";2022-01-20;"2022-3";"2022-1";2022;-56,02;-28,65;0;2,37916666666667;1001,44583333333;33,175;46,75;9,3;14,3
"SAO_GABRIEL";2022-01-20;"2022-3";"2022-1";2022;-54,31;-30,34;0;1,975;999,1;30,7083333333333;62,625;16,5;14,4
"SAO_JOSE_DOS_AUSENTES";2022-01-20;"2022-3";"2022-1";2022;-50,06;-28,74;0;2,412;881,004166666667;21,4333333333333;82,0833333333333;0;13
"SAO_LUIZ_GONZAGA";2022-01-20;"2022-3";"2022-1";2022;-54,96;-28,42;0;2,975;983,491666666667;33,1875;47,2272727272727;13,3;13,7
"SAO_VICENTE_DO_SUL";2022-01-20;"2022-3";"2022-1";2022;-54,69;-29,7;0;1,77083333333333;996,3;30,5625;60,375;6;14,5
"SERAFINA_CORREA";2022-01-20;"2022-3";"2022-1";2022;-51,87;-28,7;15,6;1,17916666666667;958,104166666667;26,725;66,0416666666667;12;19,1
"SOLEDADE";2022-01-20;"2022-3";"2022-1";2022;-52,54;-28,86;0;4,52916666666667;939,65;27,8708333333333;58;18,7;15,1
"TEUTONIA";2022-01-20;"2022-3";"2022-1";2022;-51,82;-29,45;0;1,95833333333333;1003,69166666667;30,8416666666667;60,9583333333333;9,5;15,7
"TRAMANDAI";2022-01-20;"2022-3";"2022-1";2022;-50,14;-30,01;0;1,712;1013,38181818182;23,0136363636364;97,25;0;6,1
"TUPANCIRETA";2022-01-20;"2022-3";"2022-1";2022;-53,83;-29,09;26,8;1,80416666666667;961,245833333333;29,9625;56,25;18,6;18,6
"URUGUAIANA";2022-01-20;"2022-3";"2022-1";2022;-57,08;-29,75;0;3,18333333333333;1002,05833333333;31,2041666666667;59,75;10,9;17,9
"VACARIA";2022-01-20;"2022-3";"2022-1";2022;-50,88;-28,51;37,2;2,71666666666667;907,779166666667;23,8333333333333;73,375;11,3;15,7
"ALEGRETE";2022-01-21;"2022-3";"2022-1";2022;-55,53;-29,71;0,2;2,17916666666667;995,208333333333;30,2291666666667;61,0416666666667;11,1;14,1
"BAGE";2022-01-21;"2022-3";"2022-1";2022;-54,01;-31,35;0;4,04166666666667;984,604166666667;28,05;70,875;11,7;14,3
"BENTO_GONCALVES";2022-01-21;"2022-3";"2022-1";2022;-51,53;-29,16;0;3,42916666666667;942,079166666667;27,0416666666667;63,8333333333333;11,5;13,7
"CACAPAVA_DO_SUL";2022-01-21;"2022-3";"2022-1";2022;-53,47;-30,55;0;2,969;963,583333333333;27,3666666666667;70,125;0;15,8
"CAMAQUA";2022-01-21;"2022-3";"2022-1";2022;-51,83;-30,81;0;1,4;1001,3625;27,4375;86,8333333333333;7,9;8,2
"CAMBARA_DO_SUL";2022-01-21;"2022-3";"2022-1";2022;-50,15;-29,05;0;2,85416666666667;901,975;22,45;87,2916666666667;8,5;13
"CAMPO_BOM";2022-01-21;"2022-3";"2022-1";2022;-51,06;-29,67;0;1,17916666666667;1008,65833333333;28,9708333333333;68,443;6,4;15,2
"CANELA";2022-01-21;"2022-3";"2022-1";2022;-50,83;-29,37;0;3,35;920,1125;28,1;61,75;9,4;10,7
"CANGUCU";2022-01-21;"2022-3";"2022-1";2022;-52,7;-31,4;0,4;4,52916666666667;960,433333333333;25,7416666666667;83,0909090909091;11;10,8
"CAPAO_DO_LEAO_(PELOTAS)";2022-01-21;"2022-3";"2022-1";2022;-52,29;-31,45;1,2;4,07083333333333;1010,35;27,475;84,625;10,7;7,9
"CRUZ_ALTA";2022-01-21;"2022-3";"2022-1";2022;-53,67;-28,6;0,4;2,70833333333333;962,183333333333;29,8;58,375;11,4;14,6
"DOM_PEDRITO";2022-01-21;"2022-3";"2022-1";2022;-54,62;-31;0;3,22916666666667;992,295833333333;29,275;62,4166666666667;12,6;17
"ENCRUZILHADA_DO_SUL";2022-01-21;"2022-3";"2022-1";2022;-52,52;-30,54;0;2,59166666666667;964,454166666667;27,925;71,2916666666667;12;14,9
"ERECHIM";2022-01-21;"2022-3";"2022-1";2022;-52,31;-27,66;0;1,4625;926,841666666667;26,8375;60,9583333333333;8;12,4
"FREDERICO_WESTPHALEN";2022-01-21;"2022-3";"2022-1";2022;-53,43;-27,4;0;1,0875;955,616666666667;29,1833333333333;53,875;9;13,6
"JAGUARAO";2022-01-21;"2022-3";"2022-1";2022;-53,38;-32,53;0;0,504166666666667;1007,57083333333;27,9541666666667;83,9166666666667;8;7,9
"LAGOA_VERMELHA";2022-01-21;"2022-3";"2022-1";2022;-51,51;-28,22;6,2;2,8875;919,875;26,4083333333333;62,8333333333333;10,9;13
"PALMEIRA_DAS_MISSOES";2022-01-21;"2022-3";"2022-1";2022;-53,32;-27,92;0;2,74166666666667;942,2125;28,775;54,7083333333333;12;13,4
"PASSO_FUNDO";2022-01-21;"2022-3";"2022-1";2022;-52,4;-28,23;0;3,0125;935,4875;27,8875;57,1666666666667;10,3;14,1
"PORTO_ALEGRE_BELEM_NOVO";2022-01-21;"2022-3";"2022-1";2022;-51,18;-30,19;0;1,666;1003,913;28,723;72,945;0;0
"PORTO_ALEGRE_JARDIM_BOTANICO";2022-01-21;"2022-3";"2022-1";2022;-51,17;-30,05;0;1,65833333333333;1005,6125;28,8916666666667;72,75;9,3;11,9
"QUARAI";2022-01-21;"2022-3";"2022-1";2022;-56,44;-30,37;0;2,3;994,870833333333;31,35;55,0416666666667;12,3;15,5
"RIO_GRANDE";2022-01-21;"2022-3";"2022-1";2022;-52,17;-32,08;0,4;4,08333333333333;1011,475;26,9625;80,5416666666667;11,4;6,4
"RIO_PARDO";2022-01-21;"2022-3";"2022-1";2022;-52,38;-29,87;0;2,5;998,395833333333;29,0458333333333;68,5833333333333;11,8;14,3
"SANTA_MARIA";2022-01-21;"2022-3";"2022-1";2022;-53,72;-29,72;35,4;2,18333333333333;998,325;27,6583333333333;78,0416666666667;15,4;14,7
"SANTANA_DO_LIVRAMENTO";2022-01-21;"2022-3";"2022-1";2022;-55,4;-30,75;1;2,48333333333333;987,770833333333;27,85;67,1666666666667;10,8;16,9
"SANTIAGO";2022-01-21;"2022-3";"2022-1";2022;-54,89;-29,19;25,6;2,6125;965,7625;28,775;67,3333333333333;13;15,5
"SANTO_AUGUSTO";2022-01-21;"2022-3";"2022-1";2022;-53,79;-27,85;0;0,120833333333333;955,429166666667;29,7833333333333;58,6666666666667;9,5;15,5
"SAO_BORJA";2022-01-21;"2022-3";"2022-1";2022;-56,02;-28,65;0;3,2125;999,05;32,9166666666667;48,9583333333333;13,8;15,2
"SAO_GABRIEL";2022-01-21;"2022-3";"2022-1";2022;-54,31;-30,34;6,2;2,41666666666667;996,9375;29,7166666666667;63,5833333333333;13,2;16,4
"SAO_JOSE_DOS_AUSENTES";2022-01-21;"2022-3";"2022-1";2022;-50,06;-28,74;3,4;2,86;879,354166666667;20,6;85,8333333333333;0;14,1
"SAO_LUIZ_GONZAGA";2022-01-21;"2022-3";"2022-1";2022;-54,96;-28,42;0;3,27083333333333;981,216666666667;32,1208333333333;54,5454545454545;9,8;14,6
"SAO_VICENTE_DO_SUL";2022-01-21;"2022-3";"2022-1";2022;-54,69;-29,7;0;2,80416666666667;994,195833333333;30,2416666666667;61,625;12,5;15,5
"SERAFINA_CORREA";2022-01-21;"2022-3";"2022-1";2022;-51,87;-28,7;0;1,13913043478261;956,0625;27,1208333333333;67,5;7;16,9
"SOLEDADE";2022-01-21;"2022-3";"2022-1";2022;-52,54;-28,86;0;3,91666666666667;937,583333333333;27,8458333333333;62,7916666666667;12,3;14,5
"TEUTONIA";2022-01-21;"2022-3";"2022-1";2022;-51,82;-29,45;19,8;1,93333333333333;1001,97916666667;28,5166666666667;70,9166666666667;19,7;17
"TRAMANDAI";2022-01-21;"2022-3";"2022-1";2022;-50,14;-30,01;0;2,124;1012,34090909091;22,9772727272727;90,3333333333333;0;4,8
"TUPANCIRETA";2022-01-21;"2022-3";"2022-1";2022;-53,83;-29,09;0,4;2,20416666666667;959,041666666667;29,65;63,5;9,5;15,6
"URUGUAIANA";2022-01-21;"2022-3";"2022-1";2022;-57,08;-29,75;1;4,44583333333333;999,45;32,125;52,625;15;17,1
"VACARIA";2022-01-21;"2022-3";"2022-1";2022;-50,88;-28,51;17,6;2,975;906,045833333333;23,9333333333333;72,75;11,3;15,3
"ALEGRETE";2022-01-22;"2022-4";"2022-1";2022;-55,53;-29,71;0;1,82916666666667;994,295833333333;32,0291666666667;54,875;9,7;14,7
"BAGE";2022-01-22;"2022-4";"2022-1";2022;-54,01;-31,35;0;3,47916666666667;982,583333333333;29,8583333333333;68,0833333333333;8,9;12,2
"BENTO_GONCALVES";2022-01-22;"2022-4";"2022-1";2022;-51,53;-29,16;0;3,01666666666667;940,804166666667;29,025;55,5833333333333;9,3;14,7
"CACAPAVA_DO_SUL";2022-01-22;"2022-4";"2022-1";2022;-53,47;-30,55;0;2,536;961,65;30,075;60,5;0;14,4
"CAMAQUA";2022-01-22;"2022-4";"2022-1";2022;-51,83;-30,81;0;1,09166666666667;998,720833333333;28,5541666666667;84,5652173913043;8,3;12,8
"CAMBARA_DO_SUL";2022-01-22;"2022-4";"2022-1";2022;-50,15;-29,05;0;2,91666666666667;900,85;24,3083333333333;78,625;9,2;13,4
"CAMPO_BOM";2022-01-22;"2022-4";"2022-1";2022;-51,06;-29,67;0;1,12916666666667;1006,34166666667;30,9291666666667;62,484;6,4;17
"CANELA";2022-01-22;"2022-4";"2022-1";2022;-50,83;-29,37;0;3,01;919,01;29,58;56,9;8,8;10,8
"CANGUCU";2022-01-22;"2022-4";"2022-1";2022;-52,7;-31,4;0,6;3,55833333333333;958,333333333333;26,2708333333333;79,5416666666667;14,7;12,8
"CAPAO_DO_LEAO_(PELOTAS)";2022-01-22;"2022-4";"2022-1";2022;-52,29;-31,45;0;3,00416666666667;1007,6125;28,2541666666667;82,7916666666667;9,7;9,6
"CRUZ_ALTA";2022-01-22;"2022-4";"2022-1";2022;-53,67;-28,6;0;2,48333333333333;961,1375;30,25;53,5;8,3;14,9
"DOM_PEDRITO";2022-01-22;"2022-4";"2022-1";2022;-54,62;-31;0;2,79166666666667;990,266666666667;31,6;55,7916666666667;14,4;13,9
"ENCRUZILHADA_DO_SUL";2022-01-22;"2022-4";"2022-1";2022;-52,52;-30,54;0;2,67916666666667;962,483333333333;29,9208333333333;63,375;11,4;15,1
"ERECHIM";2022-01-22;"2022-4";"2022-1";2022;-52,31;-27,66;0;1,31666666666667;926,204166666667;27,3708333333333;58,7916666666667;7,4;11,6
"FREDERICO_WESTPHALEN";2022-01-22;"2022-4";"2022-1";2022;-53,43;-27,4;0;1,07916666666667;954,979166666667;30,0208333333333;51,5833333333333;9;15
"JAGUARAO";2022-01-22;"2022-4";"2022-1";2022;-53,38;-32,53;1,4;0,45;1005,2875;28,2875;83,7083333333333;12,3;10,6
"LAGOA_VERMELHA";2022-01-22;"2022-4";"2022-1";2022;-51,51;-28,22;0;2,9375;919,029166666667;26,9166666666667;61,0833333333333;9,6;14,3
"PALMEIRA_DAS_MISSOES";2022-01-22;"2022-4";"2022-1";2022;-53,32;-27,92;0,8;2,70833333333333;941,533333333333;29,4708333333333;51,7083333333333;10,4;13,7
"PASSO_FUNDO";2022-01-22;"2022-4";"2022-1";2022;-52,4;-28,23;0;3,25;934,766666666667;28,2541666666667;56,0416666666667;11;14,5
"PORTO_ALEGRE_BELEM_NOVO";2022-01-22;"2022-4";"2022-1";2022;-51,18;-30,19;0;1,5;1001,593;30,479;66,686;0;0
"PORTO_ALEGRE_JARDIM_BOTANICO";2022-01-22;"2022-4";"2022-1";2022;-51,17;-30,05;0;1,49166666666667;1003,275;30,7208333333333;66,2083333333333;8,4;15,2
"QUARAI";2022-01-22;"2022-4";"2022-1";2022;-56,44;-30,37;0;2,01666666666667;993,1875;32,375;49,75;13,4;12,1
"RIO_GRANDE";2022-01-22;"2022-4";"2022-1";2022;-52,17;-32,08;0;2,9;1008,65416666667;27,8041666666667;76,2916666666667;10,7;8,1
"RIO_PARDO";2022-01-22;"2022-4";"2022-1";2022;-52,38;-29,87;0;2,25;996,266666666667;31,2125;58,2916666666667;10,4;16,1
"SANTA_MARIA";2022-01-22;"2022-4";"2022-1";2022;-53,72;-29,72;0;1,57083333333333;996,329166666667;30,5041666666667;68,0833333333333;9,5;15,6
"SANTANA_DO_LIVRAMENTO";2022-01-22;"2022-4";"2022-1";2022;-55,4;-30,75;0;2,75833333333333;985,775;30,3166666666667;58,8333333333333;10,8;13
"SANTIAGO";2022-01-22;"2022-4";"2022-1";2022;-54,89;-29,19;0;2,97083333333333;964,4625;31,0541666666667;51,6666666666667;9,2;12,4
"SANTO_AUGUSTO";2022-01-22;"2022-4";"2022-1";2022;-53,79;-27,85;2,6;0,05;954,7125;30,1958333333333;59,375;9,4;14,9
"SAO_BORJA";2022-01-22;"2022-4";"2022-1";2022;-56,02;-28,65;0;3;997,9;33,8166666666667;43,0416666666667;12,7;13,1
"SAO_GABRIEL";2022-01-22;"2022-4";"2022-1";2022;-54,31;-30,34;4,6;2,02916666666667;994,95;31,6875;60,4583333333333;8,7;14,2
"SAO_JOSE_DOS_AUSENTES";2022-01-22;"2022-4";"2022-1";2022;-50,06;-28,74;0;2,87;878,441666666667;22,3041666666667;78,4166666666667;0;13,6
"SAO_LUIZ_GONZAGA";2022-01-22;"2022-4";"2022-1";2022;-54,96;-28,42;0;3,20833333333333;980,258333333333;33,8041666666667;44,8571428571429;10,3;12,5
"SAO_VICENTE_DO_SUL";2022-01-22;"2022-4";"2022-1";2022;-54,69;-29,7;0;2,17083333333333;992,383333333333;31,5708333333333;56,2916666666667;11,2;14,8
"SERAFINA_CORREA";2022-01-22;"2022-4";"2022-1";2022;-51,87;-28,7;0;1,66666666666667;954,770833333333;29,425;57,7083333333333;7,4;17,2
"SOLEDADE";2022-01-22;"2022-4";"2022-1";2022;-52,54;-28,86;0;4,30833333333333;936,6625;29,1083333333333;53,4166666666667;11,5;13,1
"TEUTONIA";2022-01-22;"2022-4";"2022-1";2022;-51,82;-29,45;0;1,8125;999,858333333333;31,1291666666667;62,3333333333333;12,4;16,1
"TRAMANDAI";2022-01-22;"2022-4";"2022-1";2022;-50,14;-30,01;0;1,987;1009,79565217391;22,0913043478261;88,9;0;5,8
"TUPANCIRETA";2022-01-22;"2022-4";"2022-1";2022;-53,83;-29,09;7,6;1,9875;957,904166666667;30,0125;58,75;14,9;14,6
"URUGUAIANA";2022-01-22;"2022-4";"2022-1";2022;-57,08;-29,75;0;4,45416666666667;997,629166666667;33,4458333333333;46,7916666666667;13,4;15,4
"VACARIA";2022-01-22;"2022-4";"2022-1";2022;-50,88;-28,51;0;3,07916666666667;905,120833333333;25,125;67,875;9,4;15,7
"ALEGRETE";2022-01-23;"2022-4";"2022-1";2022;-55,53;-29,71;0;1,4375;993,583333333333;32,7916666666667;49,625;8,8;14,9
"BAGE";2022-01-23;"2022-4";"2022-1";2022;-54,01;-31,35;0,8;3,42916666666667;983,0875;28,9625;69,5833333333333;12,4;10,4
"BENTO_GONCALVES";2022-01-23;"2022-4";"2022-1";2022;-51,53;-29,16;0,8;2,925;941,0375;28,1083333333333;62,2083333333333;11,6;13,3
"CACAPAVA_DO_SUL";2022-01-23;"2022-4";"2022-1";2022;-53,47;-30,55;0,2;2,775;962,095833333333;29,1291666666667;62,5;0;13,6
"CAMAQUA";2022-01-23;"2022-4";"2022-1";2022;-51,83;-30,81;55,8;0,866666666666667;998,925;26,9083333333333;86,7777777777778;14,5;16,1
"CAMBARA_DO_SUL";2022-01-23;"2022-4";"2022-1";2022;-50,15;-29,05;0;2,42916666666667;900,708333333333;23,9541666666667;81,4782608695652;16,5;12,6
"CAMPO_BOM";2022-01-23;"2022-4";"2022-1";2022;-51,06;-29,67;0;1,12083333333333;1006,275;30,8;62,271;11,6;12,1
"CANELA";2022-01-23;"2022-4";"2022-1";2022;-50,83;-29,37;0;2,66666666666667;919,188888888889;30,1555555555556;54,8888888888889;8,2;9
"CANGUCU";2022-01-23;"2022-4";"2022-1";2022;-52,7;-31,4;12,2;3,9125;958,5625;26,875;74,9583333333333;25,1;12,8
"CAPAO_DO_LEAO_(PELOTAS)";2022-01-23;"2022-4";"2022-1";2022;-52,29;-31,45;15,8;2,34166666666667;1007,72083333333;27,2458333333333;84,7083333333333;12,6;7,7
"CRUZ_ALTA";2022-01-23;"2022-4";"2022-1";2022;-53,67;-28,6;1,6;3,02916666666667;961,429166666667;28,9375;59,4583333333333;9,9;14,4
"DOM_PEDRITO";2022-01-23;"2022-4";"2022-1";2022;-54,62;-31;0;3,94166666666667;990,5875;31,5541666666667;55,375;11,3;12
"ENCRUZILHADA_DO_SUL";2022-01-23;"2022-4";"2022-1";2022;-52,52;-30,54;1,8;2,58333333333333;962,845833333333;28,825;66,2916666666667;13,8;13,5
"ERECHIM";2022-01-23;"2022-4";"2022-1";2022;-52,31;-27,66;51,2;1,26666666666667;926,204166666667;26,6583333333333;64,375;12,8;14,6
"FREDERICO_WESTPHALEN";2022-01-23;"2022-4";"2022-1";2022;-53,43;-27,4;2;1,125;954,691666666667;29,6583333333333;55,0416666666667;15,5;16,5
"JAGUARAO";2022-01-23;"2022-4";"2022-1";2022;-53,38;-32,53;0,2;0,025;1005,62916666667;26,9333333333333;85,3333333333333;10,8;7,9
"LAGOA_VERMELHA";2022-01-23;"2022-4";"2022-1";2022;-51,51;-28,22;0;2,84583333333333;918,8625;26,5166666666667;64,25;18,6;13,6
"PALMEIRA_DAS_MISSOES";2022-01-23;"2022-4";"2022-1";2022;-53,32;-27,92;0,4;2,35;941,470833333333;29,6916666666667;53,0416666666667;10,2;14,4
"PASSO_FUNDO";2022-01-23;"2022-4";"2022-1";2022;-52,4;-28,23;22,2;3;934,941666666667;27,3208333333333;62,8333333333333;12,4;16,3
"PORTO_ALEGRE_BELEM_NOVO";2022-01-23;"2022-4";"2022-1";2022;-51,18;-30,19;0;1,085;1001,539;29,867;66,735;0;0
"PORTO_ALEGRE_JARDIM_BOTANICO";2022-01-23;"2022-4";"2022-1";2022;-51,17;-30,05;4,6;1,025;1003,22916666667;30,0708333333333;66,3333333333333;12,5;13,9
"QUARAI";2022-01-23;"2022-4";"2022-1";2022;-56,44;-30,37;0,2;0,0916666666666667;993,933333333333;32,0333333333333;50,9583333333333;11,4;13,5
"RIO_GRANDE";2022-01-23;"2022-4";"2022-1";2022;-52,17;-32,08;1,4;1,88333333333333;1008,52083333333;26,9708333333333;77,625;12,6;7,4
"RIO_PARDO";2022-01-23;"2022-4";"2022-1";2022;-52,38;-29,87;0,4;2,3375;996,716666666667;29,1;67,7916666666667;12,6;15
"SANTA_MARIA";2022-01-23;"2022-4";"2022-1";2022;-53,72;-29,72;16,6;1,8125;996,7875;29,6916666666667;70,8333333333333;13,2;14,6
"SANTANA_DO_LIVRAMENTO";2022-01-23;"2022-4";"2022-1";2022;-55,4;-30,75;3,2;2,49583333333333;986,233333333333;29,5375;61,9583333333333;9,9;10,7
"SANTIAGO";2022-01-23;"2022-4";"2022-1";2022;-54,89;-29,19;1;2,01666666666667;964,741666666667;31,575;47,125;13,8;11,5
"SANTO_AUGUSTO";2022-01-23;"2022-4";"2022-1";2022;-53,79;-27,85;5,6;0,25;954,520833333333;31,5;53,9583333333333;10,1;14,1
"SAO_BORJA";2022-01-23;"2022-4";"2022-1";2022;-56,02;-28,65;0;2,59166666666667;998,1125;34,4791666666667;38,875;10,2;13,9
"SAO_GABRIEL";2022-01-23;"2022-4";"2022-1";2022;-54,31;-30,34;0;2,6875;995,295833333333;31,875;59,5;16,4;14,4
"SAO_JOSE_DOS_AUSENTES";2022-01-23;"2022-4";"2022-1";2022;-50,06;-28,74;0;2,473;878,4375;22,8666666666667;75,9166666666667;0;12
"SAO_LUIZ_GONZAGA";2022-01-23;"2022-4";"2022-1";2022;-54,96;-28,42;0,8;2,67916666666667;980,283333333333;34,5083333333333;42,5;10,3;14,4
"SAO_VICENTE_DO_SUL";2022-01-23;"2022-4";"2022-1";2022;-54,69;-29,7;0;2,2875;992,554166666667;32,3333333333333;52,4583333333333;15;15,8
"SERAFINA_CORREA";2022-01-23;"2022-4";"2022-1";2022;-51,87;-28,7;16,4;1,17083333333333;955,079166666667;26,4333333333333;70,7083333333333;18,5;16,4
"SOLEDADE";2022-01-23;"2022-4";"2022-1";2022;-52,54;-28,86;10,2;3,90416666666667;936,829166666667;28,25;59,5416666666667;15,6;16,4
"TEUTONIA";2022-01-23;"2022-4";"2022-1";2022;-51,82;-29,45;0;2,10416666666667;1000,34166666667;29,9541666666667;61,625;9,5;12,7
"TRAMANDAI";2022-01-23;"2022-4";"2022-1";2022;-50,14;-30,01;0;1,651;1008,85909090909;21,6181818181818;86,1818181818182;0;6,2
"TUPANCIRETA";2022-01-23;"2022-4";"2022-1";2022;-53,83;-29,09;0;2,06666666666667;958,233333333333;29,175;62,75;10,6;13,4
"URUGUAIANA";2022-01-23;"2022-4";"2022-1";2022;-57,08;-29,75;0;2,8375;998,858333333333;30,9416666666667;54;10,3;13,5
"VACARIA";2022-01-23;"2022-4";"2022-1";2022;-50,88;-28,51;10,8;2,925;905,116666666667;23,4083333333333;77,8333333333333;13;13
